>A
-0.048571695,-1.083435921,-1.792165280,-2.309576222,-2.814434045,-3.490555838,-4.096250114,-4.687497236,-4.954313131,-5.111099235,-5.171797076,-5.150607777,-5.171797076,-5.171797076,-5.171797076,-5.171797076,-5.171797076,-5.171797076,-5.171797076,-5.171797076,-5.171797076,-5.171797076,-5.171797076,-5.171797076,-5.171797076,-5.171797076,-5.171797076,-5.171797076,-5.171797076,-5.171797076,-5.171797076,-5.171797076,-5.171797076,-5.171797076,-5.171797076,-5.171797076,-5.171797076,-5.171797076,-5.171797076,-5.171797076,-5.171797076,-5.171797076,-5.171797076,-5.171797076,-5.171797076,-5.171797076,-5.171797076,-5.171797076,-5.171797076,-5.171797076,-5.171797076
-1.095604709,-0.052340349,-1.578345333,-2.268497320,-2.934474629,-3.634127256,-4.377366281,-5.027214762,-5.429702398,-5.754213490,-5.770603906,-5.863357959,-5.884547258,-5.863357959,-5.823849418,-5.863357959,-5.884547258,-5.884547258,-5.884547258,-5.884547258,-5.884547258,-5.884547258,-5.884547258,-5.884547258,-5.884547258,-5.884547258,-5.884547258,-5.884547258,-5.884547258,-5.884547258,-5.884547258,-5.884547258,-5.884547258,-5.884547258,-5.884547258,-5.884547258,-5.884547258,-5.884547258,-5.884547258,-5.884547258,-5.884547258,-5.884547258,-5.884547258,-5.884547258,-5.884547258,-5.884547258,-5.884547258,-5.884547258,-5.884547258,-5.884547258,-5.884547258
-1.233542051,-0.943751557,-0.102880448,-1.462322843,-2.468160300,-3.304565800,-4.133187915,-4.739512698,-5.143205036,-5.319296295,-5.298106996,-5.298106996,-5.298106996,-5.319296295,-5.319296295,-5.319296295,-5.298106996,-5.319296295,-5.319296295,-5.319296295,-5.319296295,-5.319296295,-5.319296295,-5.319296295,-5.319296295,-5.319296295,-5.319296295,-5.319296295,-5.319296295,-5.319296295,-5.319296295,-5.319296295,-5.319296295,-5.319296295,-5.319296295,-5.319296295,-5.319296295,-5.319296295,-5.319296295,-5.319296295,-5.319296295,-5.319296295,-5.319296295,-5.319296295,-5.319296295,-5.319296295,-5.319296295,-5.319296295,-5.319296295,-5.319296295,-5.319296295
-1.340605689,-1.157983349,-1.058074648,-0.131404533,-1.265253636,-2.504516736,-3.511139290,-4.285074056,-4.592444230,-4.762195311,-4.781500466,-4.822893151,-4.801703852,-4.801703852,-4.762195311,-4.781500466,-4.822893151,-4.822893151,-4.822893151,-4.801703852,-4.822893151,-4.822893151,-4.822893151,-4.822893151,-4.822893151,-4.822893151,-4.822893151,-4.822893151,-4.822893151,-4.822893151,-4.822893151,-4.822893151,-4.822893151,-4.822893151,-4.822893151,-4.822893151,-4.822893151,-4.822893151,-4.822893151,-4.822893151,-4.822893151,-4.822893151,-4.822893151,-4.822893151,-4.822893151,-4.822893151,-4.822893151,-4.822893151,-4.822893151,-4.822893151,-4.822893151
-1.383037575,-1.309791802,-1.535491751,-0.719514768,-0.208394030,-1.200314976,-2.305652012,-3.249714467,-3.821441780,-4.007998472,-4.205808981,-4.205808981,-4.259054493,-4.319752333,-4.298563034,-4.298563034,-4.298563034,-4.298563034,-4.298563034,-4.319752333,-4.319752333,-4.319752333,-4.319752333,-4.319752333,-4.298563034,-4.319752333,-4.319752333,-4.319752333,-4.319752333,-4.319752333,-4.319752333,-4.319752333,-4.319752333,-4.319752333,-4.319752333,-4.319752333,-4.319752333,-4.319752333,-4.319752333,-4.319752333,-4.319752333,-4.319752333,-4.319752333,-4.319752333,-4.319752333,-4.319752333,-4.319752333,-4.319752333,-4.319752333,-4.319752333,-4.319752333
-1.436738924,-1.382725537,-1.704716774,-1.202915389,-0.397930281,-0.426987191,-1.277903932,-2.254811367,-2.924318200,-3.415679893,-3.602766537,-3.675317204,-3.778857796,-3.813619902,-3.813619902,-3.871611849,-3.892801148,-3.892801148,-3.851408463,-3.892801148,-3.892801148,-3.892801148,-3.892801148,-3.871611849,-3.892801148,-3.892801148,-3.892801148,-3.871611849,-3.892801148,-3.892801148,-3.892801148,-3.892801148,-3.871611849,-3.892801148,-3.892801148,-3.892801148,-3.892801148,-3.892801148,-3.892801148,-3.892801148,-3.892801148,-3.892801148,-3.892801148,-3.892801148,-3.892801148,-3.892801148,-3.892801148,-3.892801148,-3.892801148,-3.892801148,-3.892801148
-1.423359144,-1.425141781,-1.778050591,-1.462423166,-0.705418639,-0.383079749,-0.693327301,-1.459755054,-2.198187543,-2.722835311,-3.015091382,-3.182582470,-3.316121378,-3.299088039,-3.413031391,-3.391842092,-3.391842092,-3.371638706,-3.413031391,-3.413031391,-3.391842092,-3.413031391,-3.413031391,-3.413031391,-3.413031391,-3.413031391,-3.391842092,-3.413031391,-3.391842092,-3.413031391,-3.413031391,-3.413031391,-3.413031391,-3.413031391,-3.413031391,-3.413031391,-3.413031391,-3.413031391,-3.413031391,-3.413031391,-3.413031391,-3.413031391,-3.413031391,-3.413031391,-3.413031391,-3.413031391,-3.413031391,-3.413031391,-3.413031391,-3.413031391,-3.413031391
-1.497302460,-1.410862641,-1.752965517,-1.668541216,-0.943174154,-0.494675376,-0.577460747,-1.019206357,-1.591779444,-2.100339492,-2.512194015,-2.614183554,-2.747722462,-2.730689123,-2.823443176,-2.844632475,-2.844632475,-2.783934635,-2.844632475,-2.844632475,-2.844632475,-2.844632475,-2.844632475,-2.844632475,-2.844632475,-2.844632475,-2.844632475,-2.844632475,-2.844632475,-2.844632475,-2.844632475,-2.844632475,-2.844632475,-2.844632475,-2.844632475,-2.844632475,-2.844632475,-2.844632475,-2.844632475,-2.844632475,-2.844632475,-2.844632475,-2.844632475,-2.844632475,-2.844632475,-2.844632475,-2.844632475,-2.844632475,-2.844632475,-2.844632475,-2.844632475
-1.493414175,-1.464058782,-1.803652173,-1.699360206,-1.131554315,-0.736528156,-0.640576029,-0.873503953,-1.223868576,-1.591845361,-2.080548489,-2.186352215,-2.268538971,-2.306327532,-2.326530918,-2.306327532,-2.326530918,-2.347720217,-2.306327532,-2.347720217,-2.347720217,-2.347720217,-2.347720217,-2.347720217,-2.347720217,-2.347720217,-2.347720217,-2.347720217,-2.347720217,-2.347720217,-2.347720217,-2.347720217,-2.347720217,-2.347720217,-2.347720217,-2.347720217,-2.347720217,-2.347720217,-2.347720217,-2.347720217,-2.347720217,-2.347720217,-2.347720217,-2.347720217,-2.347720217,-2.347720217,-2.347720217,-2.347720217,-2.347720217,-2.347720217,-2.347720217
-1.657126706,-1.690550462,-1.690550462,-1.520288746,-1.569976530,-1.317638459,-1.282310496,-1.356096710,-1.544422426,-1.435277956,-1.787460475,-1.766271175,-1.766271175,-1.787460475,-1.787460475,-1.787460475,-1.787460475,-1.787460475,-1.787460475,-1.787460475,-1.787460475,-1.787460475,-1.787460475,-1.787460475,-1.787460475,-1.787460475,-1.787460475,-1.787460475,-1.787460475,-1.787460475,-1.787460475,-1.787460475,-1.787460475,-1.787460475,-1.787460475,-1.787460475,-1.787460475,-1.787460475,-1.787460475,-1.787460475,-1.787460475,-1.787460475,-1.787460475,-1.787460475,-1.787460475,-1.787460475,-1.787460475,-1.787460475,-1.787460475,-1.787460475,-1.787460475
