>A
-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059,-1.707570195198059
-19.040891647338867,-0.009408479556441307,-1.7554270029067993,-2.523353099822998,-3.1540067195892334,-3.850280284881592,-4.617646217346191,-5.324888706207275,-6.195794105529785,-19.040891647338867,-19.040891647338867,-7.040892124176025,-19.040891647338867,-19.040891647338867,-19.040891647338867,-19.040891647338867,-19.040891647338867,-19.040891647338867,-19.040891647338867,-19.040891647338867,-19.040891647338867,-19.040891647338867,-19.040891647338867,-19.040891647338867,-19.040891647338867,-19.040891647338867,-19.040891647338867,-19.040891647338867,-19.040891647338867,-19.040891647338867,-19.040891647338867,-19.040891647338867,-19.040891647338867,-19.040891647338867,-19.040891647338867,-19.040891647338867,-19.040891647338867,-19.040891647338867,-19.040891647338867,-19.040891647338867,-19.040891647338867,-19.040891647338867,-19.040891647338867,-19.040891647338867,-19.040891647338867,-19.040891647338867,-19.040891647338867,-19.040891647338867,-19.040891647338867,-19.040891647338867,-19.040891647338867
-18.476713180541992,-1.1825151443481445,-0.04323011636734009,-1.5991566181182861,-2.482351064682007,-3.2838661670684814,-4.182246208190918,-5.096500873565674,-5.476712226867676,-6.175682067871094,-18.476713180541992,-18.476713180541992,-6.476712226867676,-18.476713180541992,-18.476713180541992,-18.476713180541992,-18.476713180541992,-18.476713180541992,-18.476713180541992,-18.476713180541992,-18.476713180541992,-18.476713180541992,-18.476713180541992,-18.476713180541992,-18.476713180541992,-18.476713180541992,-18.476713180541992,-18.476713180541992,-18.476713180541992,-18.476713180541992,-18.476713180541992,-18.476713180541992,-18.476713180541992,-18.476713180541992,-18.476713180541992,-18.476713180541992,-18.476713180541992,-18.476713180541992,-18.476713180541992,-18.476713180541992,-18.476713180541992,-18.476713180541992,-18.476713180541992,-18.476713180541992,-18.476713180541992,-18.476713180541992,-18.476713180541992,-18.476713180541992,-18.476713180541992,-18.476713180541992,-18.476713180541992
-17.986120223999023,-1.512021541595459,-1.0310686826705933,-0.08537289500236511,-1.3045814037322998,-2.3378586769104004,-3.4310266971588135,-4.3628716468811035,-5.287151336669922,-5.98612117767334,-5.98612117767334,-17.986120223999023,-17.986120223999023,-17.986120223999023,-17.986120223999023,-17.986120223999023,-17.986120223999023,-17.986120223999023,-17.986120223999023,-17.986120223999023,-17.986120223999023,-17.986120223999023,-17.986120223999023,-17.986120223999023,-17.986120223999023,-17.986120223999023,-17.986120223999023,-17.986120223999023,-17.986120223999023,-17.986120223999023,-17.986120223999023,-17.986120223999023,-17.986120223999023,-17.986120223999023,-17.986120223999023,-17.986120223999023,-17.986120223999023,-17.986120223999023,-17.986120223999023,-17.986120223999023,-17.986120223999023,-17.986120223999023,-17.986120223999023,-17.986120223999023,-17.986120223999023,-17.986120223999023,-17.986120223999023,-17.986120223999023,-17.986120223999023,-17.986120223999023,-17.986120223999023
-17.486347198486328,-1.7079062461853027,-1.615533471107483,-0.6935770511627197,-0.15197354555130005,-1.3393511772155762,-2.5359818935394287,-3.6602721214294434,-4.64124870300293,-5.185317039489746,-17.486347198486328,-17.486347198486328,-17.486347198486328,-17.486347198486328,-17.486347198486328,-17.486347198486328,-17.486347198486328,-17.486347198486328,-17.486347198486328,-17.486347198486328,-17.486347198486328,-17.486347198486328,-17.486347198486328,-17.486347198486328,-17.486347198486328,-17.486347198486328,-17.486347198486328,-17.486347198486328,-17.486347198486328,-17.486347198486328,-17.486347198486328,-17.486347198486328,-17.486347198486328,-17.486347198486328,-17.486347198486328,-17.486347198486328,-17.486347198486328,-17.486347198486328,-17.486347198486328,-17.486347198486328,-17.486347198486328,-17.486347198486328,-17.486347198486328,-17.486347198486328,-17.486347198486328,-17.486347198486328,-17.486347198486328,-17.486347198486328,-17.486347198486328,-17.486347198486328,-17.486347198486328
-17.081192016601562,-1.82327401638031,-1.7936146259307861,-1.2038211822509766,-0.4204692244529724,-0.3273566663265228,-1.280819058418274,-2.478048086166382,-3.5898308753967285,-5.081192493438721,-17.081192016601562,-17.081192016601562,-17.081192016601562,-17.081192016601562,-17.081192016601562,-17.081192016601562,-5.081192493438721,-17.081192016601562,-17.081192016601562,-17.081192016601562,-17.081192016601562,-17.081192016601562,-17.081192016601562,-17.081192016601562,-17.081192016601562,-17.081192016601562,-17.081192016601562,-17.081192016601562,-17.081192016601562,-17.081192016601562,-17.081192016601562,-17.081192016601562,-17.081192016601562,-17.081192016601562,-17.081192016601562,-17.081192016601562,-17.081192016601562,-17.081192016601562,-17.081192016601562,-17.081192016601562,-17.081192016601562,-17.081192016601562,-17.081192016601562,-17.081192016601562,-17.081192016601562,-17.081192016601562,-17.081192016601562,-17.081192016601562,-17.081192016601562,-17.081192016601562,-17.081192016601562
-16.60131072998047,-1.867310881614685,-1.8886604309082031,-1.4576709270477295,-0.792829155921936,-0.330608069896698,-0.5750221014022827,-1.4051339626312256,-2.3508901596069336,-3.3460376262664795,-4.1241888999938965,-16.60131072998047,-4.3002800941467285,-16.60131072998047,-16.60131072998047,-16.60131072998047,-16.60131072998047,-16.60131072998047,-16.60131072998047,-16.60131072998047,-16.60131072998047,-16.60131072998047,-16.60131072998047,-16.60131072998047,-16.60131072998047,-16.60131072998047,-16.60131072998047,-16.60131072998047,-16.60131072998047,-16.60131072998047,-16.60131072998047,-16.60131072998047,-16.60131072998047,-16.60131072998047,-16.60131072998047,-16.60131072998047,-16.60131072998047,-16.60131072998047,-16.60131072998047,-16.60131072998047,-16.60131072998047,-16.60131072998047,-16.60131072998047,-16.60131072998047,-16.60131072998047,-16.60131072998047,-16.60131072998047,-16.60131072998047,-16.60131072998047,-16.60131072998047,-16.60131072998047
-15.992508888244629,-1.837173342704773,-2.100414752960205,-1.7092081308364868,-1.0948822498321533,-0.45734184980392456,-0.4468311667442322,-0.8742445707321167,-1.5516002178192139,-2.153660297393799,-2.7137558460235596,-3.21435809135437,-3.992509365081787,-15.992508888244629,-15.992508888244629,-15.992508888244629,-15.992508888244629,-15.992508888244629,-15.992508888244629,-15.992508888244629,-15.992508888244629,-15.992508888244629,-15.992508888244629,-15.992508888244629,-15.992508888244629,-15.992508888244629,-15.992508888244629,-15.992508888244629,-15.992508888244629,-15.992508888244629,-15.992508888244629,-15.992508888244629,-15.992508888244629,-15.992508888244629,-15.992508888244629,-15.992508888244629,-15.992508888244629,-15.992508888244629,-15.992508888244629,-15.992508888244629,-15.992508888244629,-15.992508888244629,-15.992508888244629,-15.992508888244629,-15.992508888244629,-15.992508888244629,-15.992508888244629,-15.992508888244629,-15.992508888244629,-15.992508888244629,-15.992508888244629
-15.324899673461914,-1.8625015020370483,-2.245718240737915,-1.944688320159912,-1.3381277322769165,-0.6241958141326904,-0.43224847316741943,-0.6491211652755737,-1.15758216381073,-1.7685970067977905,-2.370656967163086,-3.324899435043335,-3.324899435043335,-15.324899673461914,-15.324899673461914,-15.324899673461914,-15.324899673461914,-15.324899673461914,-15.324899673461914,-15.324899673461914,-15.324899673461914,-15.324899673461914,-15.324899673461914,-15.324899673461914,-15.324899673461914,-15.324899673461914,-15.324899673461914,-15.324899673461914,-15.324899673461914,-15.324899673461914,-15.324899673461914,-15.324899673461914,-15.324899673461914,-15.324899673461914,-15.324899673461914,-15.324899673461914,-15.324899673461914,-15.324899673461914,-15.324899673461914,-15.324899673461914,-15.324899673461914,-15.324899673461914,-15.324899673461914,-15.324899673461914,-15.324899673461914,-15.324899673461914,-15.324899673461914,-15.324899673461914,-15.324899673461914,-15.324899673461914,-15.324899673461914
-14.31175422668457,-2.010723829269409,-2.311753749847412,-2.010723829269409,-1.5336025953292847,-0.8346326351165771,-0.44843101501464844,-0.6215577721595764,-0.8066039085388184,-1.6127839088439941,-1.6127839088439941,-14.31175422668457,-14.31175422668457,-14.31175422668457,-14.31175422668457,-14.31175422668457,-14.31175422668457,-14.31175422668457,-14.31175422668457,-14.31175422668457,-14.31175422668457,-14.31175422668457,-14.31175422668457,-14.31175422668457,-14.31175422668457,-14.31175422668457,-14.31175422668457,-14.31175422668457,-14.31175422668457,-14.31175422668457,-14.31175422668457,-14.31175422668457,-14.31175422668457,-14.31175422668457,-14.31175422668457,-14.31175422668457,-14.31175422668457,-14.31175422668457,-14.31175422668457,-14.31175422668457,-14.31175422668457,-14.31175422668457,-14.31175422668457,-14.31175422668457,-14.31175422668457,-14.31175422668457,-14.31175422668457,-14.31175422668457,-14.31175422668457,-14.31175422668457,-14.31175422668457
